,Source Account,Text,Date,Compound,Positive,Neutral,Negative,Tweet Count
267,CNN,"Colin Kaepernick, along with his nonprofit Know Your Rights Camp, has started a Legal Defense Initiative to support… https://t.co/fj4icloMzi",Sun May 31 09:31:01 +0000 2020,0.25,0.15,0.85,0.0,68
268,CNN,New York police are investigating after a video shows an NYPD vehicle plowing through a crowd on Saturday during a… https://t.co/9MI0YPDWHz,Sun May 31 09:12:04 +0000 2020,0.0,0.0,1.0,0.0,69
269,CNN,A deep dive into the genetics of the novel coronavirus shows it seems to have spent some time infecting both bats a… https://t.co/ety7KDsUiC,Sun May 31 09:01:05 +0000 2020,0.3182,0.095,0.905,0.0,70
270,CNN,"RT @cnnbrk: An officer in Jacksonville, Florida, was ""stabbed or slashed in the neck and is currently in the hospital,"" Jacksonville Sherif…",Sun May 31 08:45:43 +0000 2020,-0.5859,0.0,0.806,0.194,71
271,CNN,"""This past week has brought tragedy upon tragedy to our nation. ... But our President was mostly busy with other th… https://t.co/VwdmkmHgEX",Sun May 31 08:31:02 +0000 2020,-0.6597,0.0,0.787,0.213,72
272,CNN,The FBI's top lawyer is resigning amid renewed pressure from President Trump and Republican allies for the bureau t… https://t.co/Gs6Gy0DSLq,Sun May 31 08:01:02 +0000 2020,-0.3182,0.079,0.742,0.179,73
273,CNN,Hundreds of businesses in Minnesota's Twin Cities — Minneapolis and St. Paul — were damaged or looted during protes… https://t.co/Ss5GrIOP46,Sun May 31 07:46:05 +0000 2020,-0.4404,0.0,0.868,0.132,74
274,CNN,California Governor Gavin Newsom has declared a state of emergency in Los Angeles County amid protests over the dea… https://t.co/kn8HA07wX9,Sun May 31 07:31:09 +0000 2020,-0.5423,0.0,0.8,0.2,75
275,CNN,"Target has temporarily closed 175 stores across the United States amid protests over the death of George Floyd.

71… https://t.co/bHHLoKCsRZ",Sun May 31 07:16:06 +0000 2020,-0.4588,0.109,0.664,0.227,76
276,CNN,"Model and cookbook author Chrissy Teigen is donating $200,000 to bail out protesters after President Trump declared… https://t.co/gnMKNNzZw1",Sun May 31 07:01:06 +0000 2020,-0.2263,0.0,0.899,0.101,77
277,CNN,"The World Health Organization has released new guidance for mass gatherings amid the coronavirus pandemic, saying t… https://t.co/TdU85vcEnY",Sun May 31 06:31:06 +0000 2020,0.0,0.0,1.0,0.0,78
278,CNN,"The City of San Francisco is now under curfew until 5 a.m. local time on Sunday, Mayor London Breed has announced… https://t.co/TeDMG2DIm7",Sun May 31 06:16:06 +0000 2020,0.0,0.0,1.0,0.0,79
279,CNN,New York police are investigating after a video appears to show an NYPD vehicle plowing through a crowd on Saturday… https://t.co/LxPJlQZDh0,Sun May 31 06:01:04 +0000 2020,0.0,0.0,1.0,0.0,80
280,CNN,"The Ferguson, Missouri, police department has been damaged and evacuated, according to the St. Louis County Police… https://t.co/r0Mt6okRrK",Sun May 31 05:56:35 +0000 2020,-0.4404,0.0,0.854,0.146,81
281,CNN,"""These last few days have laid bare that we are a nation furious at injustice."" Joe Biden has released a statement… https://t.co/PTSmt4pwTz",Sun May 31 05:46:02 +0000 2020,-0.8126,0.0,0.73,0.27,82
282,CNN,"At least three people were reported shot and one dead amid protests in downtown Indianapolis on Saturday night, pol… https://t.co/VjEfL0gjB1",Sun May 31 05:28:35 +0000 2020,-0.7351,0.0,0.744,0.256,83
283,CNN,"“We can‘t go on like this.""

As protests continue across New York, the city's mayor, Bill de Blasio, has been speak… https://t.co/ui80oLduiH",Sun May 31 05:01:04 +0000 2020,0.1531,0.102,0.82,0.078,84
284,CNN,"Georgia Gov. Brian Kemp says he signed an executive order Saturday night authorizing the activation of up to 3,000… https://t.co/Cdnd2A6QKH",Sun May 31 04:51:43 +0000 2020,0.0,0.0,1.0,0.0,85
285,CNN,"“What about Hollywood? Strangely quiet,” says @donlemon. “Why aren’t they helping these young people? These young p… https://t.co/4Dg1fTj0MP",Sun May 31 04:46:03 +0000 2020,0.0,0.108,0.784,0.108,86
286,CNN,At least 25 cities across 16 states have now imposed curfews as protests continue over the death of George Floyd… https://t.co/IUUhtO1KqS,Sun May 31 04:38:50 +0000 2020,-0.7269,0.0,0.717,0.283,87
287,CNN,"""Race and racism is a reality that so many of us grow up learning to just deal with. But if we ever hope to move pa… https://t.co/UOlZNi8V7V",Sun May 31 04:31:03 +0000 2020,0.3182,0.123,0.796,0.081,88
288,CNN,President Trump has announced he is postponing the G7 until at least September and wants to invite four additional… https://t.co/JjoNPX0JWN,Sun May 31 04:11:06 +0000 2020,0.0258,0.076,0.853,0.071,89
289,CNN,"RT @CNNTonight: .@DonLemon on looting in Los Angeles: ""I haven't seen this since Rodney King... It's actually quite sad to watch."" https://…",Sun May 31 04:04:48 +0000 2020,-0.5256,0.0,0.861,0.139,90
290,CNN,Millions of cicadas are expected to emerge this year after 17 years underground https://t.co/tivKJZNErx,Sun May 31 04:01:08 +0000 2020,0.0,0.0,1.0,0.0,91
291,CNN,"“A lot of the violence and looting is not being done in George Floyd’s name,” a protester in Minneapolis says… https://t.co/0XPUDoVO9x",Sun May 31 03:52:24 +0000 2020,-0.6249,0.0,0.83,0.17,92
292,CNN,"""For once, Don't Do It. Don't pretend there's not a problem in America. Don't turn your back on racism..."" Nike pos… https://t.co/exQkE8FOGx",Sun May 31 03:45:02 +0000 2020,-0.3707,0.133,0.713,0.154,93
293,CNN,It's not the first time the long strained relationship between Minneapolis police and the community it is sworn to… https://t.co/TwqUnwji5n,Sun May 31 03:30:04 +0000 2020,-0.4019,0.0,0.876,0.124,94
294,CNN,"""It's incredible, the technology, the power. I'm so proud of the people at NASA, all the people that worked togethe… https://t.co/XPp4rmnUPM",Sun May 31 03:15:08 +0000 2020,0.6113,0.166,0.834,0.0,95
295,CNN,Minneapolis protester: “We're trying to ... stand up for the basic rights of humanity. … I want to be able to go in… https://t.co/YzMNEJKoni,Sun May 31 02:56:07 +0000 2020,0.0772,0.053,0.947,0.0,96
296,CNN,RT @CNNTonight: Police advance on protesters in Minneapolis as smoke fills the air. CNN’s @OmarJimenez reports. https://t.co/gn6nAI3vjd htt…,Sun May 31 02:30:07 +0000 2020,-0.2263,0.0,0.899,0.101,97
297,CNN,The term has people divided. Some have said it's sexist. Others say it's a placeholder for speaking about the casua… https://t.co/TfnWQCdp7T,Sun May 31 02:27:05 +0000 2020,0.0,0.0,1.0,0.0,98
298,CNN,"Colin Kaepernick, along with his nonprofit Know Your Rights Camp, has started a Legal Defense Initiative to support… https://t.co/Uhzq8iMY1X",Sun May 31 02:15:07 +0000 2020,0.25,0.15,0.85,0.0,99
299,CNN,A deep dive into the genetics of the novel coronavirus shows it seems to have spent some time infecting both bats a… https://t.co/J7affmHh6M,Sun May 31 02:00:07 +0000 2020,0.3182,0.095,0.905,0.0,100
300,FoxNews,https://t.co/yZ1LfJ3Nbe,Sun May 31 19:43:17 +0000 2020,0.0,0.0,1.0,0.0,1
301,FoxNews,https://t.co/ASLDaMvNyf,Sun May 31 18:53:12 +0000 2020,0.0,0.0,1.0,0.0,2
302,FoxNews,https://t.co/kTLhuC8GXB,Sun May 31 16:03:14 +0000 2020,0.0,0.0,1.0,0.0,3
303,FoxNews,https://t.co/9syNuKobQm,Sun May 31 16:01:50 +0000 2020,0.0,0.0,1.0,0.0,4
304,FoxNews,https://t.co/Bnzb9JQtiB,Sun May 31 16:00:31 +0000 2020,0.0,0.0,1.0,0.0,5
305,FoxNews,https://t.co/0uiqq61gfU,Sun May 31 15:59:05 +0000 2020,0.0,0.0,1.0,0.0,6
306,FoxNews,https://t.co/RE6zKbp1Ul,Sun May 31 15:58:19 +0000 2020,0.0,0.0,1.0,0.0,7
307,FoxNews,https://t.co/7zfq2pjFCB,Sun May 31 15:57:10 +0000 2020,0.0,0.0,1.0,0.0,8
308,FoxNews,https://t.co/MoquW2K2HB,Sun May 31 15:56:35 +0000 2020,0.0,0.0,1.0,0.0,9
309,FoxNews,https://t.co/DzbCwxhiYb,Sun May 31 02:30:27 +0000 2020,0.0,0.0,1.0,0.0,10
310,FoxNews,https://t.co/4ZtAHcKO1c,Sun May 31 01:31:19 +0000 2020,0.0,0.0,1.0,0.0,11
311,FoxNews,https://t.co/xEg0xmYQp6,Sun May 31 00:14:14 +0000 2020,0.0,0.0,1.0,0.0,12
312,FoxNews,https://t.co/5tcrZbAAmh,Sat May 30 23:46:10 +0000 2020,0.0,0.0,1.0,0.0,13
313,FoxNews,https://t.co/wWvNwH0TqS,Sat May 30 22:24:13 +0000 2020,0.0,0.0,1.0,0.0,14
314,FoxNews,https://t.co/yNeVnH93nA,Sat May 30 21:42:53 +0000 2020,0.0,0.0,1.0,0.0,15
315,FoxNews,https://t.co/MtIvfW17eA,Sat May 30 20:37:29 +0000 2020,0.0,0.0,1.0,0.0,16
316,FoxNews,https://t.co/bq5ddSzLK9,Sat May 30 19:57:09 +0000 2020,0.0,0.0,1.0,0.0,17
317,FoxNews,https://t.co/mBw3FBIpwY,Sat May 30 18:32:59 +0000 2020,0.0,0.0,1.0,0.0,18
318,FoxNews,https://t.co/NmyNgxnLFl,Sat May 30 18:13:37 +0000 2020,0.0,0.0,1.0,0.0,19
319,FoxNews,https://t.co/f1HFcaBoFR,Sat May 30 18:13:12 +0000 2020,0.0,0.0,1.0,0.0,20
320,FoxNews,https://t.co/ljKUClTVrv,Sat May 30 14:56:36 +0000 2020,0.0,0.0,1.0,0.0,21
321,FoxNews,https://t.co/xOAKcZCATj,Sat May 30 14:05:08 +0000 2020,0.0,0.0,1.0,0.0,22
322,FoxNews,https://t.co/m80M5Dd7uy,Sat May 30 13:23:17 +0000 2020,0.0,0.0,1.0,0.0,23
323,FoxNews,https://t.co/ntNh84Wn0l,Sat May 30 13:18:53 +0000 2020,0.0,0.0,1.0,0.0,24
324,FoxNews,https://t.co/TNXenTDqUr,Sat May 30 10:24:00 +0000 2020,0.0,0.0,1.0,0.0,25
325,FoxNews,https://t.co/pQG0UGXgq6,Sat May 30 00:42:21 +0000 2020,0.0,0.0,1.0,0.0,26
326,FoxNews,https://t.co/om6e1YB67T,Fri May 29 23:54:15 +0000 2020,0.0,0.0,1.0,0.0,27
327,FoxNews,https://t.co/BrHWBnPZCH,Fri May 29 23:31:47 +0000 2020,0.0,0.0,1.0,0.0,28
328,FoxNews,https://t.co/oosk8N5VMc,Fri May 29 22:57:38 +0000 2020,0.0,0.0,1.0,0.0,29
329,FoxNews,https://t.co/ykYV7idMex,Fri May 29 20:25:12 +0000 2020,0.0,0.0,1.0,0.0,30
330,FoxNews,https://t.co/Z49IPG0R6A,Fri May 29 19:10:54 +0000 2020,0.0,0.0,1.0,0.0,31
331,FoxNews,https://t.co/N0WVECulnm,Fri May 29 16:50:49 +0000 2020,0.0,0.0,1.0,0.0,32
332,FoxNews,https://t.co/Wv2ThHt68a,Fri May 29 14:58:03 +0000 2020,0.0,0.0,1.0,0.0,33
333,FoxNews,https://t.co/YgbKvU18Ci,Fri May 29 14:46:17 +0000 2020,0.0,0.0,1.0,0.0,34
334,FoxNews,https://t.co/ZhxBD2R156,Fri May 29 12:35:15 +0000 2020,0.0,0.0,1.0,0.0,35
335,FoxNews,https://t.co/QXiIOF1o5p,Fri May 29 12:28:43 +0000 2020,0.0,0.0,1.0,0.0,36
336,FoxNews,https://t.co/QHqp1TqDIb,Fri May 29 11:26:23 +0000 2020,0.0,0.0,1.0,0.0,37
337,FoxNews,https://t.co/HZqyn6fWxs,Fri May 29 01:51:40 +0000 2020,0.0,0.0,1.0,0.0,38
338,FoxNews,https://t.co/COpX5HGGQ1,Fri May 29 00:45:03 +0000 2020,0.0,0.0,1.0,0.0,39
339,FoxNews,https://t.co/u0A7f8LcYa,Thu May 28 23:38:20 +0000 2020,0.0,0.0,1.0,0.0,40
340,FoxNews,https://t.co/ABAO06hv7y,Thu May 28 22:35:28 +0000 2020,0.0,0.0,1.0,0.0,41
341,FoxNews,https://t.co/KU05GjyFFC,Thu May 28 21:34:51 +0000 2020,0.0,0.0,1.0,0.0,42
342,FoxNews,https://t.co/fInQ2kJrIS,Thu May 28 20:32:27 +0000 2020,0.0,0.0,1.0,0.0,43
343,FoxNews,https://t.co/oufFoEoeJa,Thu May 28 19:24:29 +0000 2020,0.0,0.0,1.0,0.0,44
344,FoxNews,https://t.co/80QSrCPSOQ,Thu May 28 01:56:31 +0000 2020,0.0,0.0,1.0,0.0,45
345,FoxNews,https://t.co/Qqe3Zjn3QW,Thu May 28 00:44:13 +0000 2020,0.0,0.0,1.0,0.0,46
346,FoxNews,https://t.co/Rq64KCdopx,Wed May 27 23:17:32 +0000 2020,0.0,0.0,1.0,0.0,47
347,FoxNews,https://t.co/ZkTD3XRO3A,Wed May 27 22:07:58 +0000 2020,0.0,0.0,1.0,0.0,48
348,FoxNews,https://t.co/wk5oD9xTMu,Wed May 27 21:06:08 +0000 2020,0.0,0.0,1.0,0.0,49
349,FoxNews,https://t.co/UedR8EBuu6,Wed May 27 19:40:38 +0000 2020,0.0,0.0,1.0,0.0,50
350,FoxNews,https://t.co/j3Ot5f7AVG,Wed May 27 15:54:18 +0000 2020,0.0,0.0,1.0,0.0,51
351,FoxNews,https://t.co/BcnQOsWlBL,Wed May 27 11:41:50 +0000 2020,0.0,0.0,1.0,0.0,52
352,FoxNews,https://t.co/fjk9OhXCgR,Wed May 27 11:10:41 +0000 2020,0.0,0.0,1.0,0.0,53
353,FoxNews,https://t.co/BxiPJdweFt,Wed May 27 10:13:34 +0000 2020,0.0,0.0,1.0,0.0,54
354,FoxNews,https://t.co/99sg6Ook5T,Wed May 27 02:31:15 +0000 2020,0.0,0.0,1.0,0.0,55
355,FoxNews,https://t.co/JUzA4nIH0S,Wed May 27 01:31:01 +0000 2020,0.0,0.0,1.0,0.0,56
356,FoxNews,https://t.co/WNWgEgugO6,Wed May 27 00:11:29 +0000 2020,0.0,0.0,1.0,0.0,57
357,FoxNews,https://t.co/PPSSihnoOb,Tue May 26 22:11:16 +0000 2020,0.0,0.0,1.0,0.0,58
358,FoxNews,https://t.co/8YiVTFdjDT,Tue May 26 20:24:48 +0000 2020,0.0,0.0,1.0,0.0,59
359,FoxNews,https://t.co/Em4JmPGnEg,Tue May 26 18:47:16 +0000 2020,0.0,0.0,1.0,0.0,60
360,FoxNews,https://t.co/whawvG8nlQ,Tue May 26 16:27:36 +0000 2020,0.0,0.0,1.0,0.0,61
361,FoxNews,https://t.co/7H20oNzyLe,Tue May 26 15:59:25 +0000 2020,0.0,0.0,1.0,0.0,62
362,FoxNews,https://t.co/myjhchmb0A,Tue May 26 14:52:40 +0000 2020,0.0,0.0,1.0,0.0,63
363,FoxNews,https://t.co/3bYXIMKWJS,Tue May 26 01:57:06 +0000 2020,0.0,0.0,1.0,0.0,64
364,FoxNews,https://t.co/z0FlqTf14S,Tue May 26 00:53:09 +0000 2020,0.0,0.0,1.0,0.0,65
365,FoxNews,https://t.co/ZCGDux0hWl,Mon May 25 23:48:48 +0000 2020,0.0,0.0,1.0,0.0,66
366,FoxNews,https://t.co/LzUGbkPE1K,Mon May 25 22:31:43 +0000 2020,0.0,0.0,1.0,0.0,67
367,FoxNews,RT @foxnation: .@johnrich will salute the men and women who have fallen in defense of freedom in a special Fox Nation concert this Memorial…,Mon May 25 21:16:03 +0000 2020,0.7096,0.272,0.647,0.081,68
368,FoxNews,https://t.co/fkSUd8HtyC,Mon May 25 21:07:40 +0000 2020,0.0,0.0,1.0,0.0,69
369,FoxNews,https://t.co/gjTjUP942E,Mon May 25 20:03:41 +0000 2020,0.0,0.0,1.0,0.0,70
370,FoxNews,https://t.co/gXTzXclSyE,Mon May 25 18:48:11 +0000 2020,0.0,0.0,1.0,0.0,71
371,FoxNews,https://t.co/iph1f8W5zo,Mon May 25 01:58:33 +0000 2020,0.0,0.0,1.0,0.0,72
372,FoxNews,https://t.co/cWkumTqTjG,Mon May 25 00:56:00 +0000 2020,0.0,0.0,1.0,0.0,73
373,FoxNews,https://t.co/f0rHVBWUHA,Sun May 24 23:52:30 +0000 2020,0.0,0.0,1.0,0.0,74
374,FoxNews,https://t.co/f922wWnGHC,Sun May 24 22:39:27 +0000 2020,0.0,0.0,1.0,0.0,75
375,FoxNews,https://t.co/68YbgFxeF7,Sun May 24 21:36:13 +0000 2020,0.0,0.0,1.0,0.0,76
376,FoxNews,https://t.co/piapycyv0x,Sun May 24 20:31:17 +0000 2020,0.0,0.0,1.0,0.0,77
377,FoxNews,https://t.co/XoB8GW2BUO,Sun May 24 19:17:43 +0000 2020,0.0,0.0,1.0,0.0,78
378,FoxNews,https://t.co/W5ZecEtF15,Sun May 24 17:48:41 +0000 2020,0.0,0.0,1.0,0.0,79
379,FoxNews,https://t.co/JzcVtRfMlM,Sun May 24 15:39:12 +0000 2020,0.0,0.0,1.0,0.0,80
380,FoxNews,https://t.co/OsPwYIeATZ,Sun May 24 15:38:28 +0000 2020,0.0,0.0,1.0,0.0,81
381,FoxNews,https://t.co/vW4jCHMKXZ,Sun May 24 02:01:23 +0000 2020,0.0,0.0,1.0,0.0,82
382,FoxNews,https://t.co/NQQjOEYR1c,Sun May 24 00:02:57 +0000 2020,0.0,0.0,1.0,0.0,83
383,FoxNews,https://t.co/mm7Gicv67z,Sat May 23 23:52:27 +0000 2020,0.0,0.0,1.0,0.0,84
384,FoxNews,https://t.co/AOvlDFfb58,Sat May 23 22:47:15 +0000 2020,0.0,0.0,1.0,0.0,85
385,FoxNews,https://t.co/tdxiIcn9ZN,Sat May 23 21:03:23 +0000 2020,0.0,0.0,1.0,0.0,86
386,FoxNews,https://t.co/2qdU7FPo55,Sat May 23 18:57:31 +0000 2020,0.0,0.0,1.0,0.0,87
387,FoxNews,https://t.co/yXkmmxrt34,Sat May 23 15:46:42 +0000 2020,0.0,0.0,1.0,0.0,88
388,FoxNews,https://t.co/ho4UJ6V6JR,Sat May 23 14:55:20 +0000 2020,0.0,0.0,1.0,0.0,89
389,FoxNews,https://t.co/I3Y9DP8hq2,Sat May 23 13:27:25 +0000 2020,0.0,0.0,1.0,0.0,90
390,FoxNews,https://t.co/h7H27oi5ug,Sat May 23 12:37:16 +0000 2020,0.0,0.0,1.0,0.0,91
391,FoxNews,https://t.co/ycR6H7pa5T,Sat May 23 01:38:38 +0000 2020,0.0,0.0,1.0,0.0,92
392,FoxNews,https://t.co/R6EmLIRE1w,Sat May 23 00:59:44 +0000 2020,0.0,0.0,1.0,0.0,93
393,FoxNews,https://t.co/XKCbQxjdBq,Fri May 22 23:49:05 +0000 2020,0.0,0.0,1.0,0.0,94
394,FoxNews,RT @foxnation: TONIGHT: @cmorganmusic will perform live on Fox Nation. Tune in for the special tribute to our fallen heroes starting at 8p…,Fri May 22 23:15:08 +0000 2020,0.5423,0.211,0.702,0.088,95
395,FoxNews,https://t.co/Cob58yjFON,Fri May 22 21:10:28 +0000 2020,0.0,0.0,1.0,0.0,96
396,FoxNews,https://t.co/uumNtSskqD,Fri May 22 19:59:52 +0000 2020,0.0,0.0,1.0,0.0,97
397,FoxNews,https://t.co/qmdG6UTrVK,Fri May 22 19:12:15 +0000 2020,0.0,0.0,1.0,0.0,98
398,FoxNews,https://t.co/yxDGwP9pFl,Fri May 22 14:04:16 +0000 2020,0.0,0.0,1.0,0.0,99
399,FoxNews,https://t.co/Bbj1M4kaOp,Fri May 22 13:44:13 +0000 2020,0.0,0.0,1.0,0.0,100
400,nytimes,"“I can make some money again,” said Kester Wubben, whose budding mail and printing business in Minneapolis may not… https://t.co/6RbsnZ87lg",Sun May 31 19:39:32 +0000 2020,0.0,0.0,1.0,0.0,1
401,nytimes,Protests over police violence and racism have erupted in at least 75 cities across the U.S. after George Floyd died… https://t.co/GhvEdeY2NP,Sun May 31 19:11:55 +0000 2020,-0.8779,0.0,0.641,0.359,2
402,nytimes,"In Opinion

""Eventually, doctors will find a coronavirus vaccine, but black people will continue to wait, despite t… https://t.co/22AdbnoGIC",Sun May 31 18:51:06 +0000 2020,0.0,0.0,1.0,0.0,3
403,nytimes,It's been less than a week since George Floyd died in police custody. Here's a timeline of how the protests have sw… https://t.co/bIdlefFDUf,Sun May 31 18:30:06 +0000 2020,-0.6705,0.0,0.792,0.208,4
404,nytimes,"Support for the U.S. protests against racism and police violence is spreading abroad.

On Sunday, hundreds of peopl… https://t.co/s9g1wdHUrh",Sun May 31 18:13:00 +0000 2020,-0.8126,0.097,0.54,0.363,5
405,nytimes,"National Guard troops will deploy to Chicago, the city's mayor said on Sunday
https://t.co/6TG5MaQqMr",Sun May 31 17:52:39 +0000 2020,0.0,0.0,1.0,0.0,6
406,nytimes,Atlanta Mayor Keisha Lance Bottoms warned on Sunday that coverage of the violence was crowding out the reason for t… https://t.co/KyZqueZGsy,Sun May 31 17:20:01 +0000 2020,-0.7351,0.0,0.754,0.246,7
407,nytimes,One of the tensest moments during Saturday's protests in New York City — captured on video — came when 2 police veh… https://t.co/NPiNLVuy1d,Sun May 31 17:01:58 +0000 2020,-0.4767,0.0,0.837,0.163,8
408,nytimes,Hundreds of people were arrested as furious protests over racism and police violence swept the U.S. yesterday. In s… https://t.co/fJ5s1OygT5,Sun May 31 15:10:03 +0000 2020,-0.9509,0.0,0.47,0.53,9
409,nytimes,Breaking News: 2 NASA astronauts on the SpaceX Crew Dragon have successfully docked at the International Space Stat… https://t.co/uccXUUjy7s,Sun May 31 14:55:18 +0000 2020,0.4939,0.151,0.849,0.0,10
410,nytimes,Joe Biden wants to heal the soul of the country and win the White House. But he cannot confront racism without addr… https://t.co/yx4sFQlsmT,Sun May 31 14:00:08 +0000 2020,0.8233,0.301,0.699,0.0,11
411,nytimes,"It's been 88 years since Kansas last sent a Democrat to the U.S. Senate. But this year, Republican party leaders ar… https://t.co/HY1kgKofDI",Sun May 31 13:30:10 +0000 2020,0.5499,0.145,0.855,0.0,12
412,nytimes,"RT @AsteadWesley: You must understand the protests are ""not only justice for the death of George Floyd, but change in political and economi…",Sun May 31 12:58:50 +0000 2020,-0.5842,0.0,0.776,0.224,13
413,nytimes,We want to know how people who are isolating together are coping. What are you learning about yourself? Has this te… https://t.co/HIW239umSj,Sun May 31 11:00:12 +0000 2020,0.0772,0.058,0.942,0.0,14
414,nytimes,"World leaders, human rights activists, musicians and drag queens will participate in a 24-hour online celebration o… https://t.co/2ibRhBNnC2",Sun May 31 09:00:06 +0000 2020,-0.2263,0.0,0.899,0.101,15
415,nytimes,Nobody thinks China and India are about to go to war. But an escalating buildup high in the Himalayas has turned in… https://t.co/5CdrIAcZsY,Sun May 31 07:00:08 +0000 2020,-0.3506,0.0,0.9,0.1,16
416,nytimes,"Video: Protests broke out across the country in response to the death of George Floyd. In Los Angeles, protesters s… https://t.co/1U908AcMue",Sun May 31 06:51:43 +0000 2020,-0.8591,0.0,0.618,0.382,17
417,nytimes,"In Opinion

""Some estimates suggest that India’s economy could contract by nearly 6% this year, making this the wor… https://t.co/jF7XLX2hsi",Sun May 31 06:30:07 +0000 2020,0.0,0.0,1.0,0.0,18
418,nytimes,"—“Safety concerns” amid U.S. protests close coronavirus testing centers in Los Angeles.
—Merkel said she would not… https://t.co/i3YQGV1yyG",Sun May 31 05:50:05 +0000 2020,-0.2263,0.0,0.899,0.101,19
419,nytimes,Germany will allow rabbis to return to the chaplaincy of its military for the first time since they were kicked out… https://t.co/K4OxQIRqq0,Sun May 31 05:00:09 +0000 2020,0.2263,0.083,0.917,0.0,20
420,nytimes,Follow the latest updates on the protests across the U.S. https://t.co/iVmmudZ9fI,Sun May 31 04:39:23 +0000 2020,-0.2263,0.0,0.84,0.16,21
421,nytimes,A police officer pepper spraying protesters in Brooklyn https://t.co/thOWq6p1JN https://t.co/HhrcxxvO9a,Sun May 31 04:22:19 +0000 2020,-0.2263,0.0,0.826,0.174,22
422,nytimes,"There were at least 7 arrests outside Trump Tower, in Midtown Manhattan, on Saturday https://t.co/thOWq6p1JN https://t.co/h7r9RwT4Xr",Sun May 31 04:19:49 +0000 2020,-0.4404,0.0,0.838,0.162,23
423,nytimes,"A confrontation between protesters and the police in Flatbush, Brooklyn, on Saturday https://t.co/thOWq6p1JN https://t.co/KOXPq0d6Kg",Sun May 31 04:17:16 +0000 2020,-0.4939,0.0,0.741,0.259,24
424,nytimes,Scenes from the protests in New York City https://t.co/cdntJVPd9P,Sun May 31 03:48:23 +0000 2020,-0.2263,0.0,0.808,0.192,25
425,nytimes,"Minneapolis: A photographer was shot in the eye.
 
Washington, D.C.: Protesters struck a journalist with his own mi… https://t.co/TXUnCMfbxQ",Sun May 31 03:32:56 +0000 2020,-0.4404,0.0,0.813,0.187,26
426,nytimes,"In countries like Honduras, the coronavirus has diverted resources from efforts to fight other serious diseases, st… https://t.co/w96BzJ4QgE",Sun May 31 03:00:11 +0000 2020,-0.1027,0.117,0.701,0.182,27
427,nytimes,"As protests escalate, curfews have been imposed in some of the U.S.'s largest cities, including Los Angeles, Atlant… https://t.co/wsJVIxQlAi",Sun May 31 01:37:47 +0000 2020,-0.296,0.0,0.842,0.158,28
428,nytimes,"“This looks like a new Cold War, and Hong Kong is being made a new Berlin,” said one Hong Kong lawmaker in the city… https://t.co/2XUMaMRjML",Sun May 31 01:00:11 +0000 2020,-0.34,0.085,0.782,0.133,29
429,nytimes,"Breaking News: President Trump postponed a G7 meeting after Chancellor Angela Merkel of Germany declined to attend,… https://t.co/79kbsIq9tO",Sun May 31 00:57:24 +0000 2020,-0.2023,0.0,0.904,0.096,30
430,nytimes,Thousands of people protesting police violence and the death of George Floyd have taken to the streets of New York… https://t.co/dY4WLTa5ep,Sun May 31 00:00:09 +0000 2020,-0.8957,0.0,0.625,0.375,31
431,nytimes,"The mayor of Louisville, Kentucky said Saturday that he would impose a dusk-to-dawn curfew and call in the National… https://t.co/xekpiobMiu",Sat May 30 23:00:15 +0000 2020,-0.296,0.0,0.896,0.104,32
432,nytimes,"The transformation at NASA, especially of its human spaceflight program, has been slow in coming. And Elon Musk, wh… https://t.co/xr4mEiGUzv",Sat May 30 22:00:06 +0000 2020,0.0,0.0,1.0,0.0,33
433,nytimes,"It remains notoriously difficult to hold police officers accountable in the U.S., in part because of the political… https://t.co/f2hkKzh2YN",Sat May 30 21:30:07 +0000 2020,-0.3612,0.0,0.878,0.122,34
434,nytimes,"They were born after 9/11, and they entered adulthood in the middle of a pandemic. Meet a generation bookended by t… https://t.co/Y8weT7TpHi",Sat May 30 21:00:10 +0000 2020,0.0,0.0,1.0,0.0,35
435,nytimes,"RT @cliffordlevy: Read @peterbakernyt: ""With a nation on edge, ravaged by disease, hammered by economic collapse, divided over lockdowns an…",Sat May 30 20:40:30 +0000 2020,-0.4939,0.0,0.856,0.144,36
436,nytimes,Follow NASA astronauts Bob Behnken and Doug Hurley's trip to orbit: https://t.co/UOMPWPDc7Y https://t.co/SkngaaI9P0,Sat May 30 20:36:54 +0000 2020,0.0,0.0,1.0,0.0,37
437,nytimes,"Our reporters, editors and critics have recommendations from nearly every genre for what to watch. See all of our T… https://t.co/CxfrGoJSq9",Sat May 30 20:31:06 +0000 2020,-0.296,0.0,0.901,0.099,38
438,nytimes,"The U.S. opened a new era of human space travel on Saturday — for the first time, a private company launched astron… https://t.co/7GndG0WqYg",Sat May 30 20:20:07 +0000 2020,0.128,0.064,0.936,0.0,39
439,nytimes,"News Analysis: ""With a nation on edge,"" writes @peterbakernyt, ""President Trump’s first instinct is to look for som… https://t.co/qZXqb0YFsZ",Sat May 30 20:00:06 +0000 2020,0.0,0.0,1.0,0.0,40
440,nytimes,Breaking News: NASA astronauts lifted off in a SpaceX capsule in the first crewed launch to orbit from American soi… https://t.co/RD7GBPrLjt,Sat May 30 19:38:12 +0000 2020,0.0,0.0,1.0,0.0,41
