,Source Account,Text,Date,Compound,Positive,Neutral,Negative,Tweet Count
271,CNN,A Dutch court has ordered a woman to remove photos of her grandchildren from Facebook. The grandmother had made the… https://t.co/xLlMHQQmyA,Fri May 22 16:22:58 +0000 2020,0.0,0.0,1.0,0.0,72
272,CNN,"Here's everything you need to know about the coronavirus pandemic today: https://t.co/W9cKHsPoSr

📩 Sign up to get… https://t.co/MqvHrxUYjH",Fri May 22 16:10:01 +0000 2020,0.0,0.0,1.0,0.0,73
273,CNN,"Senate Republicans say investigations into the Obama administration and former VP Joe Biden, the presumptive Democr… https://t.co/53SwsDXftT",Fri May 22 16:00:18 +0000 2020,0.0,0.0,1.0,0.0,74
274,CNN,A church that had been battling city officials over Covid-19 restrictions was destroyed in a fire that investigator… https://t.co/q4eOYcrSUw,Fri May 22 15:50:06 +0000 2020,-0.7717,0.0,0.675,0.325,75
275,CNN,"When Kendall Neff tried the pizza she ordered on Grubhub from a local shop, she thought it tasted familiar.

After… https://t.co/o6ggX0EtUk",Fri May 22 15:40:06 +0000 2020,0.0,0.0,1.0,0.0,76
276,CNN,Immigrant rights advocates say there are signs that fears of coronavirus contagion are intensifying for the more th… https://t.co/nwi58jhcpz,Fri May 22 15:30:06 +0000 2020,-0.7003,0.0,0.746,0.254,77
277,CNN,"The coronavirus pandemic has forced many companies to embrace work-from-home solutions. For some, the transition ma… https://t.co/xQ7dZpn9FC",Fri May 22 15:20:06 +0000 2020,0.0,0.19,0.667,0.143,78
278,CNN,"A giant wave has appeared on the LED façade of South Korea's biggest digital billboard, located in Seoul's Gangnam… https://t.co/Vui6rS20cb",Fri May 22 15:19:00 +0000 2020,0.0,0.0,1.0,0.0,79
279,CNN,These adventurers were all set to leave the wooden hut they've been calling home during a nearly 9-month expedition… https://t.co/VJDolx797l,Fri May 22 15:10:02 +0000 2020,0.1779,0.09,0.853,0.057,80
280,CNN,RT @CNNnewsroom: What are your education-related questions about coronavirus? @FWhitfield and a panel of experts will be answering them on…,Fri May 22 15:07:07 +0000 2020,0.0,0.0,1.0,0.0,81
281,CNN,"The TSA says more than 300,000 people passed through airport security checkpoints Thursday, the first time that has… https://t.co/jG1zYvIaoz",Fri May 22 15:00:09 +0000 2020,0.34,0.118,0.882,0.0,82
282,CNN,"Secretary of State Mike Pompeo has condemned China's proposed national security law for Hong Kong, warning that the… https://t.co/JvzyHCVvQD",Fri May 22 14:50:07 +0000 2020,-0.4404,0.101,0.675,0.224,83
283,CNN,It's becoming clear that the Paycheck Protection Program loans won't be enough to save many small businesses as the… https://t.co/1GMTUlHa80,Fri May 22 14:40:06 +0000 2020,0.7003,0.244,0.756,0.0,84
284,CNN,"RT @cnni: ⚡️ “Could this be the end of Hong Kong as we know it?”

As the world wrestles with a global pandemic, China is proposing to intro…",Fri May 22 14:36:15 +0000 2020,0.0,0.0,1.0,0.0,85
285,CNN,"Some governments are considering using a blood test to determine whether people can return to work, school and othe… https://t.co/OmTz3q7nPP",Fri May 22 14:30:04 +0000 2020,0.0,0.0,1.0,0.0,86
286,CNN,"The shift to extended telework policies may have far-reaching consequences for the tech industry, affecting wages,… https://t.co/K9yJaHyW2I",Fri May 22 14:20:04 +0000 2020,0.0,0.0,1.0,0.0,87
287,CNN,"Virginia Gov. Ralph Northam has signed legislation that decriminalizes marijuana possession, joining a majority of… https://t.co/eKCVJU833B",Fri May 22 14:10:03 +0000 2020,0.0,0.0,1.0,0.0,88
288,CNN,"Backyard fowl are at the center of a recent salmonella outbreak that's infected 97 people in 28 states, according t… https://t.co/DkxFLkB4gu",Fri May 22 14:00:03 +0000 2020,-0.4939,0.0,0.862,0.138,89
289,CNN,Seriously ill Covid-19 patients who were treated with hydroxychloroquine and chloroquine were more likely to die or… https://t.co/sQqiBcK9EK,Fri May 22 13:53:43 +0000 2020,-0.8255,0.0,0.634,0.366,90
290,CNN,"Retail sales of antimalarial drug hydroxychloroquine, which President Trump has promoted as a potential coronavirus… https://t.co/0J1SocV6fJ",Fri May 22 13:52:16 +0000 2020,0.4215,0.157,0.843,0.0,91
291,CNN,The powerful cyclone that slammed into the coastal region where India and Bangladesh meet likely caused $13.2 billi… https://t.co/9aSICprXhn,Fri May 22 13:40:06 +0000 2020,0.4215,0.135,0.865,0.0,92
292,CNN,Monica V. Garcia and her family are among the thousands of Latinos across the US who have been disproportionately a… https://t.co/YfOHHh6XoI,Fri May 22 13:30:10 +0000 2020,0.0,0.0,1.0,0.0,93
293,CNN,"The United Nations rapporteur for extrajudicial executions, Agnes Callamard, who led a high-profile investigation i… https://t.co/YGBRGYuHOV",Fri May 22 13:21:33 +0000 2020,0.4215,0.157,0.843,0.0,94
294,CNN,"The children of slain Saudi journalist Jamal Khashoggi have publicly forgiven their father's killers, sparing five… https://t.co/mQaerSTiC0",Fri May 22 13:20:08 +0000 2020,-0.4019,0.119,0.685,0.196,95
295,CNN,"RT @NewDay: “I, like all of us, felt very much impotent and powerless in the middle of the pandemic. So I felt this sounds like maybe I can…",Fri May 22 13:15:14 +0000 2020,-0.1477,0.145,0.694,0.161,96
296,CNN,"A pub owner in Washington, DC, had to lay off 138 of his employees. But even as his savings dry up and debts mount,… https://t.co/Jp37GBWG6q",Fri May 22 13:10:00 +0000 2020,0.0,0.0,1.0,0.0,97
297,CNN,"If you're waking up feeling stressed or overwhelmed with the thought of beginning another day in isolation, a daily… https://t.co/o9ow637LbB",Fri May 22 13:00:14 +0000 2020,-0.5267,0.113,0.672,0.214,98
298,CNN,"At least 11 bodies from the scene of the Pakistani airliner crash were brought to Jinnah Hospital, a hospital spoke… https://t.co/JwKBkEwQ4w",Fri May 22 12:45:08 +0000 2020,-0.4019,0.0,0.881,0.119,99
299,CNN,"Most of us are stressed. Really stressed.

The reality of job losses, economic uncertainty, social isolation, homes… https://t.co/azH9Ah8wSJ",Fri May 22 12:30:07 +0000 2020,-0.8977,0.0,0.502,0.498,100
300,FoxNews,https://t.co/ycR6H7pa5T,Sat May 23 01:38:38 +0000 2020,0.0,0.0,1.0,0.0,1
301,FoxNews,https://t.co/R6EmLIRE1w,Sat May 23 00:59:44 +0000 2020,0.0,0.0,1.0,0.0,2
302,FoxNews,https://t.co/XKCbQxjdBq,Fri May 22 23:49:05 +0000 2020,0.0,0.0,1.0,0.0,3
303,FoxNews,RT @foxnation: TONIGHT: @cmorganmusic will perform live on Fox Nation. Tune in for the special tribute to our fallen heroes starting at 8p…,Fri May 22 23:15:08 +0000 2020,0.5423,0.211,0.702,0.088,4
304,FoxNews,https://t.co/Cob58yjFON,Fri May 22 21:10:28 +0000 2020,0.0,0.0,1.0,0.0,5
305,FoxNews,https://t.co/uumNtSskqD,Fri May 22 19:59:52 +0000 2020,0.0,0.0,1.0,0.0,6
306,FoxNews,https://t.co/qmdG6UTrVK,Fri May 22 19:12:15 +0000 2020,0.0,0.0,1.0,0.0,7
307,FoxNews,https://t.co/yxDGwP9pFl,Fri May 22 14:04:16 +0000 2020,0.0,0.0,1.0,0.0,8
308,FoxNews,https://t.co/Bbj1M4kaOp,Fri May 22 13:44:13 +0000 2020,0.0,0.0,1.0,0.0,9
309,FoxNews,https://t.co/OCX35cNGTf,Fri May 22 13:09:17 +0000 2020,0.0,0.0,1.0,0.0,10
310,FoxNews,https://t.co/OAUidEeZ5w,Fri May 22 09:52:57 +0000 2020,0.0,0.0,1.0,0.0,11
311,FoxNews,https://t.co/RsoszBO0da,Fri May 22 02:08:16 +0000 2020,0.0,0.0,1.0,0.0,12
312,FoxNews,https://t.co/vijZAsfcUu,Fri May 22 01:05:28 +0000 2020,0.0,0.0,1.0,0.0,13
313,FoxNews,https://t.co/zI1Q6h73zB,Thu May 21 23:19:37 +0000 2020,0.0,0.0,1.0,0.0,14
314,FoxNews,https://t.co/Xcb4CdLM2H,Thu May 21 22:18:16 +0000 2020,0.0,0.0,1.0,0.0,15
315,FoxNews,https://t.co/yBJsyLY8Gq,Thu May 21 20:18:23 +0000 2020,0.0,0.0,1.0,0.0,16
316,FoxNews,https://t.co/brwsxl3Se5,Thu May 21 18:52:18 +0000 2020,0.0,0.0,1.0,0.0,17
317,FoxNews,https://t.co/mQtvq6TctN,Thu May 21 16:41:55 +0000 2020,0.0,0.0,1.0,0.0,18
318,FoxNews,https://t.co/u5esviYr6S,Thu May 21 16:41:22 +0000 2020,0.0,0.0,1.0,0.0,19
319,FoxNews,https://t.co/KUEmkBTBJo,Thu May 21 15:06:02 +0000 2020,0.0,0.0,1.0,0.0,20
320,FoxNews,https://t.co/n8wtYZtmYC,Thu May 21 13:00:26 +0000 2020,0.0,0.0,1.0,0.0,21
321,FoxNews,https://t.co/L4PaMkVLBD,Thu May 21 10:50:48 +0000 2020,0.0,0.0,1.0,0.0,22
322,FoxNews,https://t.co/tBOQZERhJl,Thu May 21 02:02:36 +0000 2020,0.0,0.0,1.0,0.0,23
323,FoxNews,https://t.co/ziAjPLpxTN,Thu May 21 01:00:16 +0000 2020,0.0,0.0,1.0,0.0,24
324,FoxNews,https://t.co/ik5O7deVyw,Wed May 20 23:56:12 +0000 2020,0.0,0.0,1.0,0.0,25
325,FoxNews,https://t.co/FvmqWjbCyf,Wed May 20 22:39:01 +0000 2020,0.0,0.0,1.0,0.0,26
326,FoxNews,https://t.co/AbMmbfhzdK,Wed May 20 21:30:24 +0000 2020,0.0,0.0,1.0,0.0,27
327,FoxNews,https://t.co/8qy3W90xIS,Wed May 20 19:42:53 +0000 2020,0.0,0.0,1.0,0.0,28
328,FoxNews,https://t.co/0TrWIITDaJ,Wed May 20 18:41:34 +0000 2020,0.0,0.0,1.0,0.0,29
329,FoxNews,https://t.co/9fkYMPRDva,Wed May 20 16:42:22 +0000 2020,0.0,0.0,1.0,0.0,30
330,FoxNews,https://t.co/C5EMZYziqN,Wed May 20 15:31:43 +0000 2020,0.0,0.0,1.0,0.0,31
331,FoxNews,https://t.co/kXljA8sgCq,Wed May 20 12:48:40 +0000 2020,0.0,0.0,1.0,0.0,32
332,FoxNews,https://t.co/AqZefHtMKF,Wed May 20 11:35:03 +0000 2020,0.0,0.0,1.0,0.0,33
333,FoxNews,https://t.co/ewB9J7IdNy,Wed May 20 10:48:02 +0000 2020,0.0,0.0,1.0,0.0,34
334,FoxNews,https://t.co/MUO02vSLPI,Wed May 20 09:51:19 +0000 2020,0.0,0.0,1.0,0.0,35
335,FoxNews,https://t.co/fKruruHT7y,Wed May 20 09:25:06 +0000 2020,0.0,0.0,1.0,0.0,36
336,FoxNews,https://t.co/JXZIKxBkbr,Wed May 20 02:15:50 +0000 2020,0.0,0.0,1.0,0.0,37
337,FoxNews,https://t.co/oN0N1wtFnA,Wed May 20 01:12:08 +0000 2020,0.0,0.0,1.0,0.0,38
338,FoxNews,https://t.co/5VwOTcpq9Y,Tue May 19 23:45:45 +0000 2020,0.0,0.0,1.0,0.0,39
339,FoxNews,https://t.co/KhkPYNsWsN,Tue May 19 21:58:15 +0000 2020,0.0,0.0,1.0,0.0,40
340,FoxNews,https://t.co/rUcpbPjFPc,Tue May 19 20:55:45 +0000 2020,0.0,0.0,1.0,0.0,41
341,FoxNews,https://t.co/YO4P1Yqbym,Tue May 19 19:52:55 +0000 2020,0.0,0.0,1.0,0.0,42
342,FoxNews,https://t.co/2wM2JMMCt0,Tue May 19 18:47:58 +0000 2020,0.0,0.0,1.0,0.0,43
343,FoxNews,https://t.co/ow0isi4cIv,Tue May 19 16:46:22 +0000 2020,0.0,0.0,1.0,0.0,44
344,FoxNews,https://t.co/fNggMe1YaQ,Tue May 19 15:33:53 +0000 2020,0.0,0.0,1.0,0.0,45
345,FoxNews,https://t.co/hVMWMdlZRt,Tue May 19 15:03:51 +0000 2020,0.0,0.0,1.0,0.0,46
346,FoxNews,https://t.co/tFjO6p50G0,Tue May 19 14:03:14 +0000 2020,0.0,0.0,1.0,0.0,47
347,FoxNews,https://t.co/bHgUjCn7Ei,Tue May 19 12:24:44 +0000 2020,0.0,0.0,1.0,0.0,48
348,FoxNews,https://t.co/We4btt5mzA,Tue May 19 11:19:04 +0000 2020,0.0,0.0,1.0,0.0,49
349,FoxNews,https://t.co/v2em0Wp8qd,Tue May 19 01:45:27 +0000 2020,0.0,0.0,1.0,0.0,50
350,FoxNews,https://t.co/7FViL1Fcyk,Tue May 19 00:35:23 +0000 2020,0.0,0.0,1.0,0.0,51
351,FoxNews,https://t.co/JJfvbVQqEQ,Mon May 18 23:23:28 +0000 2020,0.0,0.0,1.0,0.0,52
352,FoxNews,https://t.co/MDyjjdzGM0,Mon May 18 22:19:29 +0000 2020,0.0,0.0,1.0,0.0,53
353,FoxNews,https://t.co/lRj7qDp1N9,Mon May 18 21:00:27 +0000 2020,0.0,0.0,1.0,0.0,54
354,FoxNews,https://t.co/PHOtX7j8O7,Mon May 18 19:41:53 +0000 2020,0.0,0.0,1.0,0.0,55
355,FoxNews,https://t.co/V6HlW6Vb34,Mon May 18 18:34:35 +0000 2020,0.0,0.0,1.0,0.0,56
356,FoxNews,https://t.co/162Wa3Lu0p,Mon May 18 13:49:03 +0000 2020,0.0,0.0,1.0,0.0,57
357,FoxNews,https://t.co/IQIl2hdfy6,Mon May 18 11:20:11 +0000 2020,0.0,0.0,1.0,0.0,58
358,FoxNews,https://t.co/0mZnjnj42M,Mon May 18 01:36:44 +0000 2020,0.0,0.0,1.0,0.0,59
359,FoxNews,https://t.co/WG5zFOrX8V,Mon May 18 00:35:22 +0000 2020,0.0,0.0,1.0,0.0,60
360,FoxNews,https://t.co/WJUaxHnCqE,Sun May 17 23:28:09 +0000 2020,0.0,0.0,1.0,0.0,61
361,FoxNews,https://t.co/hkTXkJEkhp,Sun May 17 22:08:52 +0000 2020,0.0,0.0,1.0,0.0,62
362,FoxNews,https://t.co/pbi4v3gyqd,Sun May 17 21:04:39 +0000 2020,0.0,0.0,1.0,0.0,63
363,FoxNews,https://t.co/tIvz6yl2dX,Sun May 17 19:57:07 +0000 2020,0.0,0.0,1.0,0.0,64
364,FoxNews,https://t.co/KFSNx2eghq,Sun May 17 18:49:04 +0000 2020,0.0,0.0,1.0,0.0,65
365,FoxNews,https://t.co/1l8RDv4zut,Sun May 17 17:38:28 +0000 2020,0.0,0.0,1.0,0.0,66
366,FoxNews,https://t.co/1X7zixlrTO,Sun May 17 17:38:03 +0000 2020,0.0,0.0,1.0,0.0,67
367,FoxNews,https://t.co/VGJnqsTWW3,Sun May 17 16:07:51 +0000 2020,0.0,0.0,1.0,0.0,68
368,FoxNews,https://t.co/BzQCIBqJYj,Sun May 17 12:35:14 +0000 2020,0.0,0.0,1.0,0.0,69
369,FoxNews,https://t.co/fc0d567c5c,Sun May 17 02:21:49 +0000 2020,0.0,0.0,1.0,0.0,70
370,FoxNews,https://t.co/3CkYUcjQBY,Sun May 17 02:09:50 +0000 2020,0.0,0.0,1.0,0.0,71
371,FoxNews,https://t.co/oz5MoYWrqG,Sun May 17 01:44:39 +0000 2020,0.0,0.0,1.0,0.0,72
372,FoxNews,https://t.co/1k2I5RsKLv,Sat May 16 22:46:17 +0000 2020,0.0,0.0,1.0,0.0,73
373,FoxNews,https://t.co/FwmPG7jNfU,Sat May 16 21:03:28 +0000 2020,0.0,0.0,1.0,0.0,74
374,FoxNews,https://t.co/cq37X01S3a,Sat May 16 20:30:41 +0000 2020,0.0,0.0,1.0,0.0,75
375,FoxNews,https://t.co/dRFSwSIE1h,Sat May 16 19:22:27 +0000 2020,0.0,0.0,1.0,0.0,76
376,FoxNews,https://t.co/Q53Ur7M66q,Sat May 16 18:22:42 +0000 2020,0.0,0.0,1.0,0.0,77
377,FoxNews,https://t.co/TvhxYqHQu9,Sat May 16 16:43:59 +0000 2020,0.0,0.0,1.0,0.0,78
378,FoxNews,https://t.co/UJlA2HE3eK,Sat May 16 14:18:17 +0000 2020,0.0,0.0,1.0,0.0,79
379,FoxNews,https://t.co/f0cJ8SlQ13,Sat May 16 12:34:21 +0000 2020,0.0,0.0,1.0,0.0,80
380,FoxNews,https://t.co/rp0bt6m3c6,Sat May 16 02:09:27 +0000 2020,0.0,0.0,1.0,0.0,81
381,FoxNews,https://t.co/gis2TxhmuL,Sat May 16 01:49:32 +0000 2020,0.0,0.0,1.0,0.0,82
382,FoxNews,https://t.co/y9l9ml8qAS,Sat May 16 01:02:23 +0000 2020,0.0,0.0,1.0,0.0,83
383,FoxNews,https://t.co/itjq1aNtrZ,Sat May 16 00:16:02 +0000 2020,0.0,0.0,1.0,0.0,84
384,FoxNews,https://t.co/DgALsVvLJw,Fri May 15 23:17:59 +0000 2020,0.0,0.0,1.0,0.0,85
385,FoxNews,https://t.co/LokuOpvIKQ,Fri May 15 21:49:21 +0000 2020,0.0,0.0,1.0,0.0,86
386,FoxNews,https://t.co/dOdF21GsS0,Fri May 15 19:57:08 +0000 2020,0.0,0.0,1.0,0.0,87
387,FoxNews,https://t.co/fnDJjIHaly,Fri May 15 19:07:30 +0000 2020,0.0,0.0,1.0,0.0,88
388,FoxNews,https://t.co/fsYYGJ4DJo,Fri May 15 16:33:54 +0000 2020,0.0,0.0,1.0,0.0,89
389,FoxNews,https://t.co/RyO3porIuA,Fri May 15 16:01:50 +0000 2020,0.0,0.0,1.0,0.0,90
390,FoxNews,https://t.co/uYj1I51sk1,Fri May 15 15:33:44 +0000 2020,0.0,0.0,1.0,0.0,91
391,FoxNews,https://t.co/2JPpGe2nfm,Fri May 15 14:45:55 +0000 2020,0.0,0.0,1.0,0.0,92
392,FoxNews,https://t.co/2KB90OZYnb,Fri May 15 12:31:40 +0000 2020,0.0,0.0,1.0,0.0,93
393,FoxNews,https://t.co/vPTSadY5FH,Fri May 15 12:20:58 +0000 2020,0.0,0.0,1.0,0.0,94
394,FoxNews,https://t.co/EySImS9pxN,Fri May 15 09:38:28 +0000 2020,0.0,0.0,1.0,0.0,95
395,FoxNews,https://t.co/IpKiv9ROBX,Fri May 15 02:37:04 +0000 2020,0.0,0.0,1.0,0.0,96
396,FoxNews,https://t.co/bwLe6e56mK,Fri May 15 01:17:22 +0000 2020,0.0,0.0,1.0,0.0,97
397,FoxNews,https://t.co/o5Sd84OQvH,Fri May 15 00:08:04 +0000 2020,0.0,0.0,1.0,0.0,98
398,FoxNews,https://t.co/oUvzysN6S2,Thu May 14 22:22:40 +0000 2020,0.0,0.0,1.0,0.0,99
399,FoxNews,https://t.co/3TYUveaaxX,Thu May 14 20:44:02 +0000 2020,0.0,0.0,1.0,0.0,100
400,nytimes,"Museums in the U.S. are carefully reopening, with new policies and protocols in place to protect visitors even in s… https://t.co/GAMZVK53ao",Sat May 23 03:00:07 +0000 2020,0.4767,0.177,0.823,0.0,1
401,nytimes,U.S. officials warned of punishments — possibly including revoking Hong Kong's special economic and trading status… https://t.co/TwNwJS9h4Y,Sat May 23 02:40:03 +0000 2020,-0.296,0.125,0.648,0.227,2
402,nytimes,"The check that Kayleigh McEnany, the White House press secretary, held up to show that President Trump had donated… https://t.co/kPx9HUUIH8",Sat May 23 02:20:02 +0000 2020,0.0,0.0,1.0,0.0,3
403,nytimes,"Hertz, one of the world’s largest car rental companies, filed for bankruptcy. It was struggling with debt before th… https://t.co/ZxqRrHbsqn",Sat May 23 02:11:13 +0000 2020,-0.6486,0.0,0.773,0.227,4
404,nytimes,"“We’re happy that the case is dismissed,” said Kenneth Walker’s lawyer, Rob Eggert. “He always said that he didn’t… https://t.co/hTbbA8LrVm",Sat May 23 02:00:08 +0000 2020,0.0258,0.146,0.711,0.142,5
405,nytimes,"“To me, it’s the sound of the city aching."" 29 of New York City's 30 quietest days during the last 3 years have bee… https://t.co/RHve98r23D",Sat May 23 01:40:02 +0000 2020,-0.4939,0.0,0.882,0.118,6
406,nytimes,The video captured by William Bryan brought the world’s attention to the killing of Ahmaud Arbery. Authorities now… https://t.co/AEmVxHAz0i,Sat May 23 01:30:06 +0000 2020,-0.6597,0.0,0.804,0.196,7
407,nytimes,"RT @charlie_savage: A deeper look at how the independent inspectors general system, a key post-Watergate reform to keep government honest,…",Sat May 23 01:19:30 +0000 2020,0.0,0.0,1.0,0.0,8
408,nytimes,RT @jessemckinley: NY health officials are scrambling to understand a mysterious syndrome threatening the lives of dozens of children. With…,Sat May 23 01:10:05 +0000 2020,-0.5267,0.0,0.848,0.152,9
409,nytimes,"“The hallmarks of the coronavirus ad are so consistent they could be generated by bots,"" our critic @amandahess wri… https://t.co/0CCudz1HZe",Sat May 23 01:00:09 +0000 2020,-0.2732,0.0,0.9,0.1,10
410,nytimes,"Patrick Ewing, the former Knicks superstar and the current coach of the Georgetown University men’s basketball team… https://t.co/Oy7kLyJRYR",Sat May 23 00:45:03 +0000 2020,0.0,0.0,1.0,0.0,11
411,nytimes,RT @ewong: NEW: US officials warn China on proposed security law on Hong Kong. @SecPompeo says it would be a “death knell” — and he signals…,Sat May 23 00:42:07 +0000 2020,0.25,0.086,0.863,0.05,12
412,nytimes,At least 161 children in New York have gotten sick — and 3 have died — from a mysterious syndrome linked to the cor… https://t.co/NiqobKpgPc,Sat May 23 00:40:03 +0000 2020,-0.7845,0.0,0.769,0.231,13
413,nytimes,"RT @cliffordlevy: Feels like the right time to remind everyone to follow the @nytimes White House team, the best in the business: @peterbak…",Sat May 23 00:20:20 +0000 2020,0.7717,0.242,0.758,0.0,14
414,nytimes,"If you’re worried about wiping down grocery bags or disinfecting mailed packages because of the coronavirus, this C… https://t.co/wlTvZ6Xrlc",Sat May 23 00:00:08 +0000 2020,-0.296,0.0,0.891,0.109,15
415,nytimes,Amazon is turning to faster shipping times and launching big sales to try to win back customers lost during the pan… https://t.co/ee8SysLRkc,Fri May 22 23:39:03 +0000 2020,0.4939,0.205,0.709,0.086,16
416,nytimes,"Hong Kong is now squarely in the middle of the growing conflict between China and the U.S., which is increasingly c… https://t.co/sJtP9uvXQE",Fri May 22 23:20:05 +0000 2020,-0.1531,0.071,0.833,0.096,17
417,nytimes,The widespread interruption of routine immunization programs around the world during the pandemic is putting 80 mil… https://t.co/eg65zZX4Sx,Fri May 22 23:00:05 +0000 2020,-0.3612,0.0,0.872,0.128,18
418,nytimes,"The coronavirus pandemic poses new safety challenges around water, Lisa L. Lewis writes for @NYTParenting. Experts… https://t.co/wseklngsPH",Fri May 22 22:40:04 +0000 2020,0.4767,0.215,0.785,0.0,19
419,nytimes,"For college students, internships can be a steppingstone to full-time work, a vital source of income and even a gra… https://t.co/S8EXNwSp6p",Fri May 22 22:20:04 +0000 2020,0.296,0.099,0.901,0.0,20
420,nytimes,An overflowing morgue and a reeling ER: Our video goes inside the only hospital in one of New York City’s hardest-h… https://t.co/7MrDFQQjpA,Fri May 22 22:10:05 +0000 2020,0.0,0.0,1.0,0.0,21
421,nytimes,"These bars are half peanut butter and jelly sandwich, half summer fruit pie
https://t.co/BHvWkm38rD",Fri May 22 22:00:08 +0000 2020,0.0,0.0,1.0,0.0,22
422,nytimes,"President Trump has begun questioning the official coronavirus death toll, suggesting the numbers, which have hurt… https://t.co/AhZ1FDklcP",Fri May 22 21:40:07 +0000 2020,-0.6486,0.0,0.739,0.261,23
423,nytimes,The coronavirus pandemic has taken an incalculable death toll. We're putting names and faces to the numbers. Here a… https://t.co/yd8fzg2asf,Fri May 22 21:23:41 +0000 2020,-0.5994,0.0,0.83,0.17,24
424,nytimes,"Lloyd Porter, an actor known for bringing out the best in his neighbors, opened a Brooklyn bakery and cafe with his… https://t.co/CYxioAUnfv",Fri May 22 21:22:04 +0000 2020,0.6369,0.167,0.833,0.0,25
425,nytimes,A Dutch court has ruled that a woman violated the GDPR in Europe by refusing to take down photos of her grandchildr… https://t.co/oXQFLgCaXX,Fri May 22 21:20:06 +0000 2020,-0.7269,0.0,0.775,0.225,26
426,nytimes,"With New York City beaches closed, nearby towns are limiting beach access to keep sun-starved New Yorkers from floo… https://t.co/rCvCJYFZIY",Fri May 22 21:00:08 +0000 2020,0.0,0.0,1.0,0.0,27
427,nytimes,RT @SamSifton: I'd like to share some documents with you. https://t.co/alkpVIaXMQ,Fri May 22 20:50:03 +0000 2020,0.5719,0.343,0.657,0.0,28
428,nytimes,"""My fear is that this good news could lead to complacency, which could lead to a second wave,"" London mayor Sadiq K… https://t.co/TvdnpT7cFy",Fri May 22 20:40:05 +0000 2020,0.0451,0.122,0.762,0.116,29
429,nytimes,Did you follow the headlines this week? Take our quiz to find out. https://t.co/uK124NigSy,Fri May 22 20:20:04 +0000 2020,0.0,0.0,1.0,0.0,30
430,nytimes,"Joe Biden apologized for saying that black voters torn between him and President Trump ""ain’t black.""

""I shouldn't… https://t.co/UtYqKxM6GP",Fri May 22 20:00:49 +0000 2020,0.0772,0.108,0.798,0.094,31
431,nytimes,"For decades, the backbone of the U.S.'s disaster response system has been its army of volunteers who race toward da… https://t.co/5DRzuy9vyB",Fri May 22 19:50:04 +0000 2020,-0.6249,0.0,0.83,0.17,32
432,nytimes,"Planning your menu this Memorial Day weekend? @NYTfood has you covered with recipes for delicious dips, crisp salad… https://t.co/7RfVZaWMTQ",Fri May 22 19:19:02 +0000 2020,0.5719,0.171,0.829,0.0,33
433,nytimes,"Breaking News: President Trump called houses of worship “essential” and ordered them reopened, without any clear au… https://t.co/gigHAbbWuC",Fri May 22 19:07:23 +0000 2020,0.0041,0.108,0.785,0.107,34
434,nytimes,Hungary has moved nearly 300 asylum seekers out of fenced detention sites where they had been put in metal containe… https://t.co/nRFJPToCk8,Fri May 22 19:00:09 +0000 2020,-0.3612,0.0,0.889,0.111,35
435,nytimes,RT @jeannasmialek: The Fed had decided to stop worrying about inflation and learn to love low unemployment -- and then came the pandemic.…,Fri May 22 18:41:24 +0000 2020,-0.5267,0.132,0.566,0.302,36
436,nytimes,Nursing homes with a significant number of black and Latino residents have been twice as likely to be hit by the co… https://t.co/I88xS3vvd9,Fri May 22 18:40:08 +0000 2020,0.2732,0.129,0.871,0.0,37
437,nytimes,A 20-year-old man who is a temporary patient of a nursing home in Detroit has been arrested in connection with a vi… https://t.co/uNXWgTbd9Z,Fri May 22 18:20:05 +0000 2020,-0.4767,0.0,0.876,0.124,38
438,nytimes,Secretary of State Mike Pompeo condemned China on Friday after Beijing unveiled the details of a broad new security… https://t.co/20nbpFT1su,Fri May 22 18:00:04 +0000 2020,-0.4404,0.0,0.868,0.132,39
439,nytimes,"Britain has announced that it will quarantine everyone flying into the country, including its citizens, beginning J… https://t.co/FOjDPKWQKe",Fri May 22 17:40:08 +0000 2020,0.0,0.0,1.0,0.0,40
440,nytimes,"In an extraordinary move, a federal appeals court panel has ordered a trial judge to explain why he is hesitating t… https://t.co/OOGZ8LicBz",Fri May 22 17:20:04 +0000 2020,-0.34,0.0,0.897,0.103,41
441,nytimes,"In Opinion

@nytdavidbrooks is chatting about his latest column https://t.co/kMrqG8PyiE https://t.co/9L8ptPCQjx",Fri May 22 17:11:18 +0000 2020,0.0,0.0,1.0,0.0,42
442,nytimes,See our full list of books to read this summer here https://t.co/dThY8nliPz,Fri May 22 17:04:32 +0000 2020,0.0,0.0,1.0,0.0,43
443,nytimes,Here are 7 thrillers to read this summer. “If there were ever a time to distract yourself with the dismaying and of… https://t.co/88NgzqS07u,Fri May 22 17:00:14 +0000 2020,-0.6486,0.042,0.755,0.204,44
444,nytimes,"The car rental giant Hertz could soon file for bankruptcy if it can't reach a deal with its creditors
https://t.co/HFef6sS8f7",Fri May 22 16:50:06 +0000 2020,-0.0191,0.0,0.946,0.054,45
445,nytimes,"Lori Loughlin has agreed to plead guilty in the college admissions case, a dramatic turnaround after more than a ye… https://t.co/BryVqO7CDt",Fri May 22 16:47:25 +0000 2020,-0.1779,0.088,0.795,0.117,46
446,nytimes,"Jyoti Kumari, the 15-year-old daughter of a migrant laborer, biked 700 miles across India to bring her father home… https://t.co/Ef8oBnBa7U",Fri May 22 16:45:08 +0000 2020,0.0,0.0,1.0,0.0,47
